,text,label,date
29,interpellasjonen skjæringspunkt justisdepartementet justissektoren barne likestillingsdepartementet slo leste interpellasjonen filmen kamilla tyven film barns forhold vennskap kriminell filmen barns glede sorg omsorg vennen traff kriminell omtrent 4 000 barn opplever løpet mor far fengsel høyt tall urovekkende høyt tall 4 000 uskyldige barn opplever kjær person havner fengsel fangers barn ensartet omstendighetene fengslingen barnets alder utviklingsnivå tilknytning fengslede variere foreldre velger fortelle barnet mor far fengsel fengsel skremsel barn fengsel framstår alvorlig skremmende nedverdigende forferdelig barn fengsel forbindes skremmende belastning barnet interpellanten barna uskyldige ofre indirekte straffet mor far havner fengsel barn føler skyld skam lett fortelle skolen mor far fengsel barn livssituasjonen snudd hodet foreldrenes samlivsbrudd barn kriser skolen helsevesenet hjelpe nødvendig barn skyldprosess reell krise forbindelse foreldrenes samlivsbrudd barn mor far fengsel opplever fengsling bety tap omsorgsperson barn reagere lengsel sorg savn gråt sinne barn glad mor far mor far havner fengsel ubetingede kjærligheten barn gir foreldre fangers barn oppmerksomhet debatten spørsmålet bidra lyst honnør arbeidet foreningen fangers pårørende utfører informasjonsmateriellet informasjonen kunnskapen støtte råd gir pårørende kriminalomsorgen oppgave fengslene tilrettelegge besøksrom familier fengsler fasiliteter orden rom rom privatliv virke avskrekkende barna besøk far mor åpenhet skole barnehagesituasjonen helsestasjoner opplever mobbet barn lærere skolen vet mor far fengsel følges barnet offer barnet straffes hensyn familien familier opplever økonomisk belastning mor far havnet fengsel tillegg belastningene sliter sliter økonomisk statsråden bad innspill stortinget lyst konkret innspill fremskrittspartiet fremmet forbindelse behandlingen budsjettet fjor høst forslag utrede fremme eventuelle forslag lovendringer ordning omsorg barnet foreldrene sitter fengsel anses aleneforsørger håper statsråden forhold budsjettarbeidet høsten,0,2006-06-08
30,forklaringen arbeiderpartiet bedre forsøker trekke vanskelig parlamentarisk situasjon avveiningen konjunkturavgift bygg sentrumspartiene arbeiderpartiet forhandlet budsjettet høst ene alene forhandling enighet statsbudsjett tidspunktet nærheten parlamentarisk situasjon stortinget regjeringen truet avgang forhold måte avklart stortinget finanskomiteen tidspunkt søkt terje andersen prøver knytte situasjon kabinettsspørsmål salen dreide daværende regjering spørsmål konjunkturavgift bygg skille forholdene forslag kvalifiserer forsøk enige registrerer vet registrere glede signalisert arbeiderpartiets side rimelig sikre forslag fremtiden håper verste prosessen hvorvidt konjunkturavgift bygg fornuftig sak måten forslaget problem forslag sene nattetimer forhandlingssituasjon innover konsekvensene innebærer sitter forhandler problem medfører vedtatt,0,2001-03-01
31,barneminister syns mildt sagt uheldig feil retninga fremskrittspartiets representant skisserte rette likestilt foreldreskap barnets leveår betydning barnet barnet ty forsterket kontantstøtte fall videreføre kontantstøtten regner års alder vet kvinner mottar forsterker kjønnsdelt foreldreskap kvinnene primært omsorgsgivere mennene konsentrerer jobb samlivsbrudd likestilling gjelder uavhengig best barnet uavhengig barnet kjenner trygg dele likt henger slett greip fall barnefaglig forsvarlig måten be argumentasjonen bestemmer hvilket bein egentlig ønsker stå sikker likestillingssynspunkt barneperspektiv rette likestilt foreldreskap utenom sikring balansen foreldrepermisjonen sikre fedre muligheten tilstedeværende spørre kontantstøtten fungerer systemet bidrar sementere befeste ulikhet mødre fedre barna muligheten pappaene,1,2013-05-07
32,håper statsråden bidra oppklare lurer statsrådens parti hardest klimadebatten tegnet bilde statsrådens forgjenger framtiden kutter klimagassutslippene nærmest endetidslignende tilstander virkelighetsbeskrivelsen ende spørsmålet verden strammer gjelder klimagassutslippene opptatt kutte effekt henger totredjedelsmålet gjelder innenlandske kutt frykter fremtiden poenget utslippene,0,2012-06-11
33,stille statsråden oppfølgingsspørsmål styring statsråden nevnte regner sikter helse øst medfører smertelige kutt helse øst korridorpasienter østfold varslet foretatt vikarkutt 20 pst rehabiliteringstilbudet helse øst kuttet alvorlig alvorlig julehøytid vet 1 500 eldre landet sykehus påvente sykehjemsplass norge mangler 12 000 sykehjemsplasser nivå sverige dettte årsaken eldre hjem sykehjemsplass hjemkommunen pleietilbud sykehuset regjeringen varslet tilskudd kommunene 2008 medfører sykehjemsplasser nærmeste totre statsråden sikre eldre sykehus sykehjemsplass hjem eldre hjemme påvente sykehjemsplass,0,2006-11-29
34,1996 foretatt opprydding stortingslønningene lønnsfastsettelsen delegert såkalt lønnsutvalg diverse godtgjørelser stortingslønnen sv gangen uenig nedsette lønnsutvalg saken stortinget ansvaret lønns arbeidsbetingelser pensjonsordninger gjelder stortingsrepresentanter behandling lønnsøkningen lønnsutvalget foreslått lønnsøkning 50 000 kr stortingsrepresentantene foreslått fjor foreslått betydelig statsråder statsministeren lønnsøkningen absolutt diskuteres fordelen ryddig renslig stortingsrepresentantene tjener framgår vedtaket ryddig pensjonsordningen stortingsrepresentantene tema 1996 ordningen vedtatt gangen urimelig økning stortingspensjonene resultatet oppryddingen foretatt 1996 stortingspensjonen 195 000 kr 320 000 kr forhold pensjonsordningen urimelig ene 12 års opptjeningstid stortingspensjoner 40 års opptjeningstid beregnes 66 pst enhver vedtatte stortingslønn pensjoner knyttet regulering grunnbeløpet folketrygden stortinget regulerer grunnbeløpet folketrygden påpekt grunnbeløpet underregulert stortingsflertallets side løpet rimelig reagerer betydning pensjoner stortingsrepresentanter særordninger 1996 lønnsordningen stortingsrepresentanter behandling urimelighetene oppstod presidentskapet bad fullmakt nedsette utvalg utvalget nedsatt svs anledninger henvendt stille presidentskapet saken senest 1999 tema gruppeledermøte 1999 vedtatt administrativt visse sammenligninger pensjonsvilkårene stortingsrepresentanter norge land halvannet stortingsrepresentantene ordninger oppfattes rimelige rettferdige folk oppfatter rimelig samstemmighet 1996 pensjonsordningen stortingsrepresentantene rimelig rettferdig rimelig stortingsrepresentanter sammenligner toppledere næringslivet folkevalgte tillitsvalgte tillegg ansvaret bestemme andres pensjoner pensjonsordning tåle dagens lys slett anstendig system velgerne tillit hensyn fastsetter andres pensjon særordninger vite presidentskapet tenker saken forslag nr 1 omdelt plassene forslag vedtak retning stortinget ber presidentskapet nødvendige initiativ endre stortingsrepresentantenes statsrådenes høyesteretts pensjonsordninger samsvarer pensjonsregler bla årlig regulering pensjonen grunnbeløpet folketrygden,1,2000-11-02
35,statsministeren antimobbekampanje henblikk arbeidsplassen nyttårstale regner gjelde diskriminert mobbet seksuelle legning vite lederen kristelig folkeparti statsråd regjeringen slapp kommentere statsråden hevdet stad mene statsråd høybråten nektet kommentere spørsmålet misjonsforbundet diskriminerer folk seksuell legning anses normale riktig skjule teologisk spørsmål unngå stilling spørsmål rettigheter diskriminering mobbing,1,2004-02-04
36,målet klimaforliket redusere utslipp 1517 mill tonn co2 ambisiøst mål nås basis betydelig politisk vilje redusere sagt områder samfunnet tenke tror starte grunnleggende utgangspunkt bistandsverdenen prinsipp prøver do harm oversatt skade ønsker redusere utslipp iallfall starte øke vesentlige forslag høyresiden øke utslipp kutte ene forslaget gasskraftverk rensing redusere betydningen kjøpesenterforskriften biltrafikk nevne aktuelt høyres landsmøte vedtok stille krav regjeringen umiddelbart konsekvensutredning oljeboring lofoten vesterålen høringskonferanse morgen høyre historisk parti mente norge avhengig olje korsvei kreve norge avhengig olje tillegg foreslått starter arbeidet redusere klimautslipp virkelig oppoverbakke øker serie områder arbeide registrerer debatten bred oppslutning regjeringen internasjonalt klimaområdet glad høre ros opposisjonen sjeldent sittende regjering iallfall tro virkelig genuint ment regjeringen klimaområdet masse ros internasjonalt klimaområdet feks høyresidens konservative partifeller storbritannia uke fulle ros norge internasjonalt klimaområdet snakket norges sterkt ledende rolle området inspirert lære selvsagt dialog gode spørsmål norge tillegg klimakur klimakur tegne brede bildet skapes inntrykk gjøres gjøres gjennomført klimaforliket hovedsak krangles detaljer hovedsak klimaforliket gjennomført punkt punkt kvotesystemet grunnmuren ethvert klimaregime satses betydelig forskning klimaområdet beløpene enova tredoblet sliter tiden gjenta forhold bondevikregjeringen dramatisk økning området tingene spesifikt etterspørres raske kostnadseffektive tiltakene gjøres gjøres snorre serigstad valen inne forbrenningsavgiften avgift innført materialgjenvinning avfallspolitikken uheldige klimapolitiske konkurransemessige sider næringsvirksomhet lempet forhåpentlig betydning redusert transport området krever opposisjonen miljøteknologi krever krever uker måneder regjeringen sagt vesentlig program miljøteknologi forbindelse statsbudsjettet right slå åpne dører gjøres byggregler 1 lavthengende fruktene anledning installere oljekjele fortløpende tiltak områdene foreslått problemene sliter gjelder enkle billige tiltakene områder tiltak markedsøkonomiske umiddelbart lønnsomt iverksatt markedsaktørene spørre tror svaret hindringer rent økonomiske folks kjennskap mulighetene enkle bor hus betydelig problemer knyttet innføre fornuftige energitiltak hjemmet rent kostnadsmessige forhold pekt forholdet leier eier bolig serie strukturelle samfunnet angripe gjennomført tiltakene umiddelbart rent markedsøkonomisk kostnadseffektive,1,2010-06-07
37,sikker representanten flåtten gjøres avveining hensyn heve standarden området tillegg fleksibel overgangsordning hensyn realkompetansen utgangspunktet tidspunkt overgangsordning opphøre bakgrunnen framgangsmåten saken gjelder søknadene kredittilsynet vurdering bidrar avklaring situasjonen søknader inne,1,2008-02-13
38,familieministeren avsluttet innlegget berøre område utfordre behandlet barnehagemeldingen familiepolitikken arbeiderpartiet dreier barnehager familieministeren inne kommunene legger barnehager øker foreldrebetalingen barnehagemeldingen sagt statsstøtten legges ekstra tiltak nedleggelser kommunene øker foreldrebetalingen selvfølgelig konsekvens arbeiderpartiets generelle politikk kommunene tildelt oppdrag oppgaver prioritere midlene barnehagesektoren nedprioritert tenkt prøve familieministeren bekrefte familieministeren statsministeren sammenhenger påstander fremskrittspartiets barnehagepolitikk barnehagene dyrere spørsmål familieministeren dokumentasjon bekrefter kostnadene barnehageplass 90 000 100 000 kr barnehageplass koste fremskrittspartiets modell merkelig situasjonen fremskrittspartiet bruker midler barnehagesektoren arbeiderpartiet merkelig kostnadene påstand motsatte resultatet kostnadene barnehagene stiger tror fremskrittspartiets modell sørget bekreftelse,0,2000-12-15
39,egentlig tenkt forlenge debatten unngå kommentere representanten gunvor eldegards angrep innlegg tvilende budsjettet gründere norge pratet gründer problemer formuesskatten vet innlegget tviler hørte innlegget fokusering prøvde fall tilgang risikokapital måter risikovillig kapital offentlige selvfølgelig private private investorer utenlandske investorer kontakt næringslivsorganisasjonene bedriftsforbundet nho høre budsjettet forhold rødgrønne regjeringen svar selvfølgelig risikokapital næringslivet gode enorme investeringene samferdsel kraftig reduksjon skatter avgifter selvfølgelig konkurransekraften forhold land refererte tillegg trengte risikokapital gjaldt fokusering forenkling enormt skjemavelde søke penger innovasjon norge selvfølgelig fokuserer regjeringen nevne navn test forsamlingen vet raskest voksende bedriftene drammen driver hjelper gründere risikokapital hjelpe skjemaveldet representanten gunvor eldegard sammenligner punkt punkt budsjettet vedta budsjettene vinner minne stortinget vedtatt rekke representantforslag styrking rettighetene rammevilkårene selvstendig næringsdrivende hjulpet venstre herunder tillate mikro as tro 2015 gründere,0,2014-12-11
40,bemerke håper fortløpende vurdering svar selvfølgelig justert behov,0,2004-05-19
41,noreg bidratt økonomisk støtte byggje palestinsk politi gode tenestemenn nyleg skjedd knust politihovudkvarteret gaza forlanger handling sjølvmordsbombarar israel forlanger palestinsk handling frata palestinarane moglegheit handle spørje statsministeren noreg protestere israel forhold sivile innsatsen oppbygging sivilt politi øydelagd,1,2001-12-19
42,gratulere lysbakken vervet parlamentarisk leder interessant skjøtter vervet konstellasjonen minne lysbakken snakker arbeidsledighet undervurdere 140 milliarder kr regjeringen utløse investering olje gassvirksomheten sokkel høyere regjering bidratt hjulene arbeidsledigheten lav beløp tiltakspakken regjeringen klimapolitikken lysbakken peke feks gasskraftverket mongstad gasskraftverk sv grønt lys rensing fall rensing 1 501 renseanlegget 2014 sv kreve rensing 2014 rapporter tyder forsinket spørre rolle sv forhold gasskraftverk mongstad rensing 2014,0,2009-10-12
43,fremskrittspartiet varm tilhenger eøsavtalen fravær euparti neisiden partiene omfavnet eøs enige handlingsrommet utnyttes vet eøsavtalen 20 perioden eu forandret juridiske traktatmessige endret geografisk eu endret betydning eøs skjedd norge europa 20 berømme skjedd åpen relativt fordomsfri debatt direktiver stillingtagen osv fremskrittspartiet valgt direktiver politisk enige direktivene bla argumentert sal oppdatering oppgradering avtalen gjelder tekniske unaturlig ambisjoner tanke materielle innholdet inne traktatmessige avtalen programforslag eøsavtalen begynner forhandle ønsker sider tilknyttet avtalen ambisjoner advart strategi åpnet eøsavtalen pandoras eske møtt motkrav risikere sidelinjen tror norge relevant eu måter tror samtalepartner samarbeidspartner eu seriøst mandat snakke eu sikker bred diskusjon klarer fremforhandlet bakgrunnen tenkning riktig nevnt sider avtalen vårt programutkast ønsker diskutere dramatisk evner mål eventuelle samarbeidspartnere eu gjenstår styrkeforholdene kommende stortingsvalget,0,2012-11-15
